Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
406.274	15:51:4.050	43.462229950	1.272889989	0.6048	0.351388	109
406.524	15:51:4.300	43.462229950	1.272889989	0.6048	0.351839	109
406.774	15:51:4.550	43.462229950	1.272889989	0.6048	0.351839	109
407.024	15:51:4.800	43.462229950	1.272889989	0.5932	0.351839	109
407.274	15:51:5.050	43.462229950	1.272889989	0.5932	0.351839	109
407.524	15:51:5.300	43.462229950	1.272889989	0.5932	0.351839	109
407.774	15:51:5.550	43.462229950	1.272889989	0.5932	0.351839	109
408.024	15:51:5.800	43.462229950	1.272889989	0.5852	0.351839	109
408.274	15:51:6.050	43.462229950	1.272889989	0.5852	0.351839	109
408.524	15:51:6.300	43.462229950	1.272889989	0.5852	0.351839	109
408.774	15:51:6.550	43.462229950	1.272889989	0.5852	0.351839	109
409.024	15:51:6.800	43.462229950	1.272889989	0.5996	0.351839	109
409.274	15:51:7.050	43.462229950	1.272889989	0.5996	0.351839	109
409.524	15:51:7.300	43.462229950	1.272889989	0.5996	0.350433	109
409.774	15:51:7.550	43.462229950	1.272889989	0.5996	0.350433	109
410.024	15:51:7.800	43.462229950	1.272889989	0.6112	0.350433	109
410.274	15:51:8.050	43.462229950	1.272889989	0.6112	0.350433	109
410.524	15:51:8.300	43.462229950	1.272889989	0.6112	0.350433	109
410.774	15:51:8.550	43.462229950	1.272889989	0.6112	0.350433	109
411.024	15:51:8.800	43.462229950	1.272889989	0.5988	0.350433	109
411.274	15:51:9.050	43.462229950	1.272889989	0.5988	0.350433	109
411.524	15:51:9.300	43.462229950	1.272889989	0.5988	0.350433	109
411.774	15:51:9.550	43.462229950	1.272889989	0.5988	0.350433	109
412.024	15:51:9.800	43.462229950	1.272889989	0.596	0.350433	109
412.274	15:51:10.050	43.462229950	1.272889989	0.596	0.350433	109
412.524	15:51:10.300	43.462229950	1.272889989	0.596	0.355844	109
412.774	15:51:10.550	43.462229950	1.272889989	0.596	0.355844	109
413.024	15:51:10.800	43.462229950	1.272889989	0.5876	0.355844	109
413.274	15:51:11.050	43.462229950	1.272889989	0.5876	0.355844	109
413.524	15:51:11.300	43.462229950	1.272889989	0.5876	0.355844	109
413.774	15:51:11.550	43.462229950	1.272889989	0.5876	0.355844	109
414.024	15:51:11.800	43.462229950	1.272889989	0.586	0.355844	109
414.274	15:51:12.050	43.462229950	1.272889989	0.586	0.355844	109
414.524	15:51:12.300	43.462229950	1.272889989	0.586	0.355844	109
414.774	15:51:12.550	43.462229950	1.272889989	0.586	0.355844	109
415.024	15:51:12.800	43.462229950	1.272889989	0.596	0.355844	109
415.274	15:51:13.050	43.462229950	1.272889989	0.596	0.355844	109
415.524	15:51:13.300	43.462229950	1.272889989	0.596	0.354675	109
415.774	15:51:13.550	43.462229950	1.272889989	0.596	0.354675	109
416.024	15:51:13.800	43.462229950	1.272889989	0.59	0.354675	109
416.274	15:51:14.050	43.462229950	1.272889989	0.59	0.354675	109
416.524	15:51:14.300	43.462229950	1.272889989	0.59	0.354675	109
416.774	15:51:14.550	43.462229950	1.272889989	0.59	0.354675	109
417.024	15:51:14.800	43.462229950	1.272889989	0.594	0.354675	109
417.274	15:51:15.050	43.462229950	1.272889989	0.594	0.354675	109
417.524	15:51:15.300	43.462229950	1.272889989	0.594	0.354675	109
417.774	15:51:15.550	43.462229950	1.272889989	0.594	0.354675	109
418.024	15:51:15.800	43.462229950	1.272889989	0.5904	0.354675	109
418.274	15:51:16.050	43.462229950	1.272889989	0.5904	0.354675	109
418.524	15:51:16.300	43.462229950	1.272889989	0.5904	0.354621	109
418.774	15:51:16.550	43.462229950	1.272889989	0.5904	0.354621	109
419.024	15:51:16.800	43.462229950	1.272889989	0.6072	0.354621	109
419.274	15:51:17.050	43.462229950	1.272889989	0.6072	0.354621	109
419.524	15:51:17.300	43.462229950	1.272889989	0.6072	0.354621	109
419.774	15:51:17.550	43.462229950	1.272889989	0.6072	0.354621	109
420.024	15:51:17.800	43.462229950	1.272889989	0.6096	0.354621	109
420.274	15:51:18.050	43.462229950	1.272889989	0.6096	0.354621	109
420.524	15:51:18.300	43.462229950	1.272889989	0.6096	0.354621	109
420.774	15:51:18.550	43.462229950	1.272889989	0.6096	0.354621	109
421.024	15:51:18.800	43.462229950	1.272889989	0.5964	0.354621	109
421.274	15:51:19.050	43.462229950	1.272889989	0.5964	0.354621	109
421.524	15:51:19.300	43.462229950	1.272889989	0.5964	0.354829	109
421.774	15:51:19.550	43.462229950	1.272889989	0.5964	0.354829	109
422.024	15:51:19.800	43.462229950	1.272889989	0.6072	0.354829	109
422.274	15:51:20.050	43.462229950	1.272889989	0.6072	0.354829	109
422.524	15:51:20.300	43.462229950	1.272889989	0.6072	0.354829	109
422.774	15:51:20.550	43.462229950	1.272889989	0.6072	0.354829	109
423.024	15:51:20.800	43.462229950	1.272889989	0.6072	0.354829	109
423.274	15:51:21.050	43.462229950	1.272889989	0.6072	0.354829	109
423.524	15:51:21.300	43.462229950	1.272889989	0.6072	0.354829	109
423.774	15:51:21.550	43.462229950	1.272889989	0.6072	0.354829	109
424.024	15:51:21.800	43.462229950	1.272889989	0.612	0.354829	109
424.274	15:51:22.050	43.462229950	1.272889989	0.612	0.354829	109
424.524	15:51:22.300	43.462229950	1.272889989	0.612	0.353746	109
424.774	15:51:22.550	43.462229950	1.272889989	0.612	0.353746	109
425.024	15:51:22.800	43.462229950	1.272889989	0.5904	0.353746	109
425.274	15:51:23.050	43.462229950	1.272889989	0.5904	0.353746	109
425.524	15:51:23.300	43.462229950	1.272889989	0.5904	0.353746	109
425.774	15:51:23.550	43.462229950	1.272889989	0.5904	0.353746	109
426.024	15:51:23.800	43.462229950	1.272889989	0.5904	0.353746	109
426.274	15:51:24.050	43.462229950	1.272889989	0.5904	0.353746	109
426.524	15:51:24.300	43.462229950	1.272889989	0.5904	0.353746	109
426.774	15:51:24.550	43.462229950	1.272889989	0.5904	0.353746	109
427.024	15:51:24.800	43.462229950	1.272889989	0.5716	0.353746	109
427.274	15:51:25.050	43.462229950	1.272889989	0.5716	0.353746	109
427.524	15:51:25.300	43.462229950	1.272889989	0.5716	0.35643	109
427.774	15:51:25.550	43.462229950	1.272889989	0.5716	0.35643	109
428.024	15:51:25.800	43.462229950	1.272889989	0.5772	0.35643	109
428.274	15:51:26.050	43.462229950	1.272889989	0.5772	0.35643	109
428.524	15:51:26.300	43.462229950	1.272889989	0.5772	0.35643	109
428.774	15:51:26.550	43.462229950	1.272889989	0.5772	0.35643	109
429.024	15:51:26.800	43.462229950	1.272889989	0.588	0.35643	109
429.274	15:51:27.050	43.462229950	1.272889989	0.588	0.35643	109
429.524	15:51:27.300	43.462229950	1.272889989	0.588	0.35643	109
429.774	15:51:27.550	43.462229950	1.272889989	0.588	0.35643	109
430.024	15:51:27.800	43.462229950	1.272889989	0.596	0.35643	109
430.274	15:51:28.050	43.462229950	1.272889989	0.596	0.35643	109
430.524	15:51:28.300	43.462229950	1.272889989	0.596	0.355312	109
430.774	15:51:28.550	43.462229950	1.272889989	0.596	0.355312	109
431.024	15:51:28.800	43.462229950	1.272889989	0.5916	0.355312	109
431.274	15:51:29.050	43.462229950	1.272889989	0.5916	0.355312	109
431.524	15:51:29.300	43.462229950	1.272889989	0.5916	0.355312	109
431.774	15:51:29.550	43.462229950	1.272889989	0.5916	0.355312	109
432.024	15:51:29.800	43.462229950	1.272889989	0.6016	0.355312	109
432.274	15:51:30.050	43.462229950	1.272889989	0.6016	0.355312	109
432.524	15:51:30.300	43.462229950	1.272889989	0.6016	0.355312	109
432.774	15:51:30.550	43.462229950	1.272889989	0.6016	0.355312	108
433.024	15:51:30.800	43.462229950	1.272889989	0.5876	0.355312	108
433.274	15:51:31.050	43.462229950	1.272889989	0.5876	0.355312	108
433.524	15:51:31.300	43.462229950	1.272889989	0.5876	0.355992	108
433.774	15:51:31.550	43.462229950	1.272889989	0.5876	0.355992	108
434.024	15:51:31.800	43.462229950	1.272889989	0.5876	0.355992	108
434.274	15:51:32.050	43.462229950	1.272889989	0.5876	0.355992	108
434.524	15:51:32.300	43.462229950	1.272889989	0.5876	0.355992	108
434.774	15:51:32.550	43.462229950	1.272889989	0.5876	0.355992	108
435.024	15:51:32.800	43.462229950	1.272889989	0.5872	0.355992	108
435.274	15:51:33.050	43.462229950	1.272889989	0.5872	0.355992	108
435.524	15:51:33.300	43.462229950	1.272889989	0.5872	0.355992	108
435.774	15:51:33.550	43.462229950	1.272889989	0.5872	0.355992	108
436.024	15:51:33.800	43.462229950	1.272889989	0.5876	0.355992	108
436.274	15:51:34.050	43.462229950	1.272889989	0.5876	0.355992	108
436.524	15:51:34.300	43.462229950	1.272889989	0.5876	0.360447	108
436.774	15:51:34.550	43.462229950	1.272889989	0.5876	0.360447	108
437.024	15:51:34.800	43.462229950	1.272889989	0.5804	0.360447	108
437.274	15:51:35.050	43.462229950	1.272889989	0.5804	0.360447	108
437.524	15:51:35.300	43.462229950	1.272889989	0.5804	0.360447	108
437.774	15:51:35.550	43.462229950	1.272889989	0.5804	0.360447	108
438.024	15:51:35.800	43.462229950	1.272889989	0.5804	0.360447	108
438.274	15:51:36.050	43.462229950	1.272889989	0.5804	0.360447	108
438.524	15:51:36.300	43.462229950	1.272889989	0.5804	0.360447	108
438.774	15:51:36.550	43.462229950	1.272889989	0.5804	0.360447	108
439.024	15:51:36.800	43.462229950	1.272889989	0.5908	0.360447	108
439.274	15:51:37.050	43.462229950	1.272889989	0.5908	0.360447	108
439.524	15:51:37.300	43.462229950	1.272889989	0.5908	0.359368	108
439.774	15:51:37.550	43.462229950	1.272889989	0.5908	0.359368	108
440.024	15:51:37.800	43.462229950	1.272889989	0.5804	0.359368	108
440.274	15:51:38.050	43.462229950	1.272889989	0.5804	0.359368	108
440.524	15:51:38.300	43.462229950	1.272889989	0.5804	0.359368	108
440.774	15:51:38.550	43.462229950	1.272889989	0.5804	0.359368	108
441.024	15:51:38.800	43.462229950	1.272889989	0.58	0.359368	108
441.274	15:51:39.050	43.462229950	1.272889989	0.58	0.359368	108
441.524	15:51:39.300	43.462229950	1.272889989	0.58	0.359368	108
441.774	15:51:39.550	43.462229950	1.272889989	0.58	0.359368	108
442.024	15:51:39.800	43.462229950	1.272889989	0.5712	0.359368	108
442.274	15:51:40.050	43.462229950	1.272889989	0.5712	0.359368	108
442.524	15:51:40.300	43.462229950	1.272889989	0.5712	0.360924	108
442.774	15:51:40.550	43.462229950	1.272889989	0.5712	0.360924	108
