Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
387.129	15:24:27.061	43.462229950	1.272889989	0.5828	0.315479	112
387.379	15:24:27.311	43.462229950	1.272889989	0.5828	0.315479	112
387.629	15:24:27.561	43.462229950	1.272889989	0.5828	0.315479	112
387.879	15:24:27.811	43.462229950	1.272889989	0.5828	0.315479	112
388.129	15:24:28.061	43.462229950	1.272889989	0.5696	0.315479	112
388.379	15:24:28.311	43.462229950	1.272889989	0.5696	0.315479	112
388.629	15:24:28.561	43.462229950	1.272889989	0.5696	0.327452	112
388.879	15:24:28.811	43.462229950	1.272889989	0.5696	0.327452	112
389.129	15:24:29.061	43.462229950	1.272889989	0.5648	0.327452	112
389.379	15:24:29.311	43.462229950	1.272889989	0.5648	0.327452	112
389.629	15:24:29.561	43.462229950	1.272889989	0.5648	0.327452	112
389.879	15:24:29.811	43.462229950	1.272889989	0.5648	0.327452	112
390.129	15:24:30.061	43.462229950	1.272889989	0.5648	0.327452	112
390.379	15:24:30.311	43.462229950	1.272889989	0.5648	0.327452	112
390.629	15:24:30.561	43.462229950	1.272889989	0.5648	0.327452	112
390.879	15:24:30.811	43.462229950	1.272889989	0.5648	0.327452	112
391.129	15:24:31.061	43.462229950	1.272889989	0.572	0.327452	112
391.379	15:24:31.311	43.462229950	1.272889989	0.572	0.327452	112
391.629	15:24:31.561	43.462229950	1.272889989	0.572	0.321837	112
391.879	15:24:31.811	43.462229950	1.272889989	0.572	0.321837	112
392.129	15:24:32.061	43.462229950	1.272889989	0.5652	0.321837	112
392.379	15:24:32.311	43.462229950	1.272889989	0.5652	0.321837	112
392.629	15:24:32.561	43.462229950	1.272889989	0.5652	0.321837	112
392.879	15:24:32.811	43.462229950	1.272889989	0.5652	0.321837	113
393.129	15:24:33.061	43.462229950	1.272889989	0.604	0.321837	113
393.379	15:24:33.311	43.462229950	1.272889989	0.604	0.321837	113
393.629	15:24:33.561	43.462229950	1.272889989	0.604	0.321837	113
393.879	15:24:33.811	43.462229950	1.272889989	0.604	0.321837	113
394.129	15:24:34.061	43.462229950	1.272889989	0.5656	0.321837	113
394.379	15:24:34.311	43.462229950	1.272889989	0.5656	0.321837	113
394.629	15:24:34.561	43.462229950	1.272889989	0.5656	0.326052	113
394.879	15:24:34.811	43.462229950	1.272889989	0.5656	0.326052	112
395.129	15:24:35.061	43.462229950	1.272889989	0.5996	0.326052	112
395.379	15:24:35.311	43.462229950	1.272889989	0.5996	0.326052	112
395.629	15:24:35.561	43.462229950	1.272889989	0.5996	0.326052	112
395.879	15:24:35.811	43.462229950	1.272889989	0.5996	0.326052	112
396.129	15:24:36.061	43.462229950	1.272889989	0.5848	0.326052	112
396.379	15:24:36.311	43.462229950	1.272889989	0.5848	0.326052	112
396.629	15:24:36.561	43.462229950	1.272889989	0.5848	0.326052	112
396.879	15:24:36.811	43.462229950	1.272889989	0.5848	0.326052	112
397.129	15:24:37.061	43.462229950	1.272889989	0.5896	0.326052	112
397.379	15:24:37.311	43.462229950	1.272889989	0.5896	0.326052	112
397.629	15:24:37.561	43.462229950	1.272889989	0.5896	0.326555	112
397.879	15:24:37.811	43.462229950	1.272889989	0.5896	0.326555	112
398.129	15:24:38.061	43.462229950	1.272889989	0.532	0.326555	112
398.379	15:24:38.311	43.462229950	1.272889989	0.532	0.326555	112
398.629	15:24:38.561	43.462229950	1.272889989	0.532	0.326555	112
398.879	15:24:38.811	43.462229950	1.272889989	0.532	0.326555	113
399.129	15:24:39.061	43.462229950	1.272889989	0.5924	0.326555	113
399.379	15:24:39.311	43.462229950	1.272889989	0.5924	0.326555	113
399.629	15:24:39.561	43.462229950	1.272889989	0.5924	0.326555	113
399.879	15:24:39.811	43.462229950	1.272889989	0.5924	0.326555	113
400.129	15:24:40.061	43.462229950	1.272889989	0.5532	0.326555	113
400.379	15:24:40.311	43.462229950	1.272889989	0.5532	0.326555	113
400.629	15:24:40.561	43.462229950	1.272889989	0.5532	0.332733	113
400.879	15:24:40.811	43.462229950	1.272889989	0.5532	0.332733	112
401.129	15:24:41.061	43.462229950	1.272889989	0.5796	0.332733	112
401.379	15:24:41.311	43.462229950	1.272889989	0.5796	0.332733	112
401.629	15:24:41.561	43.462229950	1.272889989	0.5796	0.332733	112
401.879	15:24:41.811	43.462229950	1.272889989	0.5796	0.332733	112
402.129	15:24:42.061	43.462229950	1.272889989	0.564	0.332733	112
402.379	15:24:42.311	43.462229950	1.272889989	0.564	0.332733	112
402.629	15:24:42.561	43.462229950	1.272889989	0.564	0.332733	112
402.879	15:24:42.811	43.462229950	1.272889989	0.564	0.332733	112
403.129	15:24:43.061	43.462229950	1.272889989	0.576	0.332733	112
403.379	15:24:43.311	43.462229950	1.272889989	0.576	0.332733	112
403.629	15:24:43.561	43.462229950	1.272889989	0.576	0.331498	112
403.879	15:24:43.811	43.462229950	1.272889989	0.576	0.331498	112
404.129	15:24:44.061	43.462229950	1.272889989	0.5832	0.331498	112
404.379	15:24:44.311	43.462229950	1.272889989	0.5832	0.331498	112
404.629	15:24:44.561	43.462229950	1.272889989	0.5832	0.331498	112
404.879	15:24:44.811	43.462229950	1.272889989	0.5832	0.331498	112
405.129	15:24:45.061	43.462229950	1.272889989	0.5964	0.331498	112
405.379	15:24:45.311	43.462229950	1.272889989	0.5964	0.331498	112
405.629	15:24:45.561	43.462229950	1.272889989	0.5964	0.331498	112
405.879	15:24:45.811	43.462229950	1.272889989	0.5964	0.331498	112
406.129	15:24:46.061	43.462229950	1.272889989	0.6336	0.331498	112
406.379	15:24:46.311	43.462229950	1.272889989	0.6336	0.331498	112
406.629	15:24:46.561	43.462229950	1.272889989	0.6336	0.331773	112
406.879	15:24:46.811	43.462229950	1.272889989	0.6336	0.331773	112
407.129	15:24:47.061	43.462229950	1.272889989	0.6336	0.331773	112
407.379	15:24:47.311	43.462229950	1.272889989	0.6336	0.331773	112
407.629	15:24:47.561	43.462229950	1.272889989	0.6336	0.331773	112
