Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply	ROTORCRAFT_FP:thrust
54.065	13:47:56.659	43.462229950	1.272889989	0.242667	0.239474	126	0
54.315	13:47:56.909	43.462229950	1.272889989	0.242667	0.239474	126	0
54.565	13:47:57.159	43.462229950	1.272889989	0.242667	0.239474	126	0
54.815	13:47:57.409	43.462229950	1.272889989	0.242667	0.239474	126	0
55.065	13:47:57.659	43.462229950	1.272889989	0.242667	0.239474	126	0
55.315	13:47:57.909	43.462229950	1.272889989	0.242476	0.239474	126	0
55.565	13:47:58.159	43.462229950	1.272889989	0.242476	0.239474	126	0
55.815	13:47:58.409	43.462229950	1.272889989	0.242476	0.239474	126	0
56.065	13:47:58.659	43.462229950	1.272889989	0.242476	0.239474	126	0
56.315	13:47:58.909	43.462229950	1.272889989	0.242476	0.239474	126	0
56.565	13:47:59.159	43.462229950	1.272889989	0.242476	0.239474	126	0
56.815	13:47:59.409	43.462229950	1.272889989	0.242476	0.239474	126	0
57.065	13:47:59.659	43.462229950	1.272889989	0.242476	0.239474	126	0
57.315	13:47:59.909	43.462229950	1.272889989	0.242667	0.239474	126	0
57.565	13:48:0.159	43.462229950	1.272889989	0.242667	0.239474	126	0
57.815	13:48:0.409	43.462229950	1.272889989	0.242667	0.239474	126	0
58.065	13:48:0.659	43.462229950	1.272889989	0.242667	0.239474	126	0
58.315	13:48:0.909	43.462229950	1.272889989	0.242667	0.239474	126	0
58.565	13:48:1.159	43.462229950	1.272889989	0.242667	0.239474	126	0
58.815	13:48:1.409	43.462229950	1.272889989	0.242667	0.239474	126	0
59.065	13:48:1.659	43.462229950	1.272889989	0.242667	0.239474	126	0
59.315	13:48:1.909	43.462229950	1.272889989	0.242667	0.239474	126	0
59.565	13:48:2.159	43.462229950	1.272889989	0.242667	0.239474	126	0
59.815	13:48:2.409	43.462229950	1.272889989	0.242667	0.239474	126	0
60.065	13:48:2.659	43.462229950	1.272889989	0.242667	0.239474	126	0
60.315	13:48:2.909	43.462229950	1.272889989	0.242667	0.239474	126	0
60.565	13:48:3.159	43.462229950	1.272889989	0.242667	0.239474	126	0
60.815	13:48:3.409	43.462229950	1.272889989	0.242667	0.239474	126	0
61.065	13:48:3.659	43.462229950	1.272889989	0.242667	0.239474	126	0
61.315	13:48:3.909	43.462229950	1.272889989	0.242667	0.239474	126	0
61.565	13:48:4.159	43.462229950	1.272889989	0.242667	0.239474	126	0
61.815	13:48:4.409	43.462229950	1.272889989	0.242667	0.239474	126	0
62.065	13:48:4.659	43.462229950	1.272889989	0.242667	0.239474	126	0
62.315	13:48:4.909	43.462229950	1.272889989	0.242667	0.239474	126	0
62.565	13:48:5.159	43.462229950	1.272889989	0.242667	0.239474	126	0
62.815	13:48:5.409	43.462229950	1.272889989	0.242667	0.239474	126	0
63.065	13:48:5.659	43.462229950	1.272889989	0.242667	0.239474	126	0
63.315	13:48:5.909	43.462229950	1.272889989	0.242857	0.239474	126	0
63.565	13:48:6.159	43.462229950	1.272889989	0.242857	0.239474	126	0
63.815	13:48:6.409	43.462229950	1.272889989	0.242857	0.239474	126	0
64.065	13:48:6.659	43.462229950	1.272889989	0.242857	0.239474	126	0
64.315	13:48:6.909	43.462229950	1.272889989	0.242476	0.239474	126	0
64.565	13:48:7.159	43.462229950	1.272889989	0.242476	0.239474	126	0
64.815	13:48:7.409	43.462229950	1.272889989	0.242476	0.239474	126	0
65.065	13:48:7.659	43.462229950	1.272889989	0.242476	0.239474	126	0
65.315	13:48:7.909	43.462229950	1.272889989	0.242476	0.239474	126	0
65.565	13:48:8.159	43.462229950	1.272889989	0.242476	0.239474	126	0
65.815	13:48:8.409	43.462229950	1.272889989	0.242476	0.239474	126	0
66.065	13:48:8.659	43.462229950	1.272889989	0.242476	0.239474	126	0
66.315	13:48:8.909	43.462229950	1.272889989	0.242667	0.239474	126	0
66.565	13:48:9.159	43.462229950	1.272889989	0.242667	0.239474	126	0
66.815	13:48:9.409	43.462229950	1.272889989	0.242667	0.239474	126	0
67.065	13:48:9.659	43.462229950	1.272889989	0.242667	0.239474	126	0
67.315	13:48:9.909	43.462229950	1.272889989	0.242857	0.239474	126	0
67.565	13:48:10.159	43.462229950	1.272889989	0.242857	0.239474	126	0
67.815	13:48:10.409	43.462229950	1.272889989	0.242857	0.284801	126	0
68.065	13:48:10.659	43.462229950	1.272889989	0.242857	0.284801	126	0
68.315	13:48:10.909	43.462229950	1.272889989	0.243048	0.284801	126	0
68.565	13:48:11.159	43.462229950	1.272889989	0.243048	0.284801	126	0
68.815	13:48:11.409	43.462229950	1.272889989	0.243048	0.284801	126	0
69.065	13:48:11.659	43.462229950	1.272889989	0.243048	0.284801	126	0
69.315	13:48:11.909	43.462229950	1.272889989	0.242857	0.284801	126	0
69.565	13:48:12.159	43.462229950	1.272889989	0.242857	0.284801	126	0
69.815	13:48:12.409	43.462229950	1.272889989	0.242857	0.284801	126	0
70.065	13:48:12.659	43.462229950	1.272889989	0.242857	0.284801	126	0
70.315	13:48:12.909	43.462229950	1.272889989	0.242857	0.284801	126	0
70.565	13:48:13.159	43.462229950	1.272889989	0.242857	0.284801	126	0
70.815	13:48:13.409	43.462229950	1.272889989	0.242857	0.239474	126	0
71.065	13:48:13.659	43.462229950	1.272889989	0.242857	0.239474	126	0
71.315	13:48:13.909	43.462229950	1.272889989	0.242857	0.239474	126	0
71.565	13:48:14.159	43.462229950	1.272889989	0.242857	0.239474	126	0
71.815	13:48:14.409	43.462229950	1.272889989	0.242857	0.239474	126	0
72.065	13:48:14.659	43.462229950	1.272889989	0.242857	0.239474	126	0
72.315	13:48:14.909	43.462229950	1.272889989	0.243048	0.239474	126	0
72.565	13:48:15.159	43.462229950	1.272889989	0.243048	0.239474	126	0
72.815	13:48:15.409	43.462229950	1.272889989	0.243048	0.239474	126	0
73.065	13:48:15.659	43.462229950	1.272889989	0.243048	0.239474	126	0
73.315	13:48:15.909	43.462229950	1.272889989	0.242857	0.239474	126	0
73.565	13:48:16.159	43.462229950	1.272889989	0.242857	0.239474	126	0
73.815	13:48:16.409	43.462229950	1.272889989	0.242857	0.239474	126	0
74.065	13:48:16.659	43.462229950	1.272889989	0.242857	0.239474	126	0
74.315	13:48:16.909	43.462229950	1.272889989	0.242857	0.239474	126	0
74.565	13:48:17.159	43.462229950	1.272889989	0.242857	0.239474	126	0
74.815	13:48:17.409	43.462229950	1.272889989	0.242857	0.239474	126	0
75.065	13:48:17.659	43.462229950	1.272889989	0.242857	0.239474	126	0
75.315	13:48:17.909	43.462229950	1.272889989	0.242857	0.239474	126	0
75.565	13:48:18.159	43.462229950	1.272889989	0.242857	0.239474	126	0
75.815	13:48:18.409	43.462229950	1.272889989	0.242857	0.239474	126	0
76.065	13:48:18.659	43.462229950	1.272889989	0.242857	0.239474	126	0
76.315	13:48:18.909	43.462229950	1.272889989	0.242667	0.239474	126	0
76.565	13:48:19.159	43.462229950	1.272889989	0.242667	0.239474	126	0
76.815	13:48:19.409	43.462229950	1.272889989	0.242667	0.239474	126	0
77.065	13:48:19.659	43.462229950	1.272889989	0.242667	0.239474	126	0
77.315	13:48:19.909	43.462229950	1.272889989	0.242667	0.239474	126	0
77.565	13:48:20.159	43.462229950	1.272889989	0.242667	0.239474	126	0
77.815	13:48:20.409	43.462229950	1.272889989	0.242667	0.239474	126	0
78.065	13:48:20.659	43.462229950	1.272889989	0.242667	0.239474	126	0
78.315	13:48:20.909	43.462229950	1.272889989	0.242667	0.239474	126	0
78.565	13:48:21.159	43.462229950	1.272889989	0.242667	0.239474	126	0
78.815	13:48:21.409	43.462229950	1.272889989	0.242667	0.239474	126	0
79.065	13:48:21.659	43.462229950	1.272889989	0.242667	0.239474	126	0
79.315	13:48:21.909	43.462229950	1.272889989	0.242667	0.239474	126	0
79.565	13:48:22.159	43.462229950	1.272889989	0.242667	0.239474	126	0
79.815	13:48:22.409	43.462229950	1.272889989	0.242667	0.239474	126	0
80.065	13:48:22.659	43.462229950	1.272889989	0.242667	0.239474	126	0
80.315	13:48:22.909	43.462229950	1.272889989	0.242667	0.239474	126	0
80.565	13:48:23.159	43.462229950	1.272889989	0.242667	0.239474	126	0
80.815	13:48:23.409	43.462229950	1.272889989	0.242667	0.239474	126	0
81.065	13:48:23.659	43.462229950	1.272889989	0.242667	0.239474	126	0
81.315	13:48:23.909	43.462229950	1.272889989	0.242667	0.239474	126	0
81.565	13:48:24.159	43.462229950	1.272889989	0.242667	0.239474	126	0
81.815	13:48:24.409	43.462229950	1.272889989	0.242667	0.239474	126	0
82.065	13:48:24.659	43.462229950	1.272889989	0.242667	0.239474	126	0
