Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
95.474	09:08:20.263	43.462229950	1.272889989	0.222095	0.356915	122
95.724	09:08:20.513	43.462229950	1.272889989	0.222095	0.356915	122
95.974	09:08:20.763	43.462229950	1.272889989	0.222286	0.356915	122
96.224	09:08:21.013	43.462229950	1.272889989	0.222286	0.356915	122
96.474	09:08:21.263	43.462229950	1.272889989	0.222286	0.356915	122
96.724	09:08:21.513	43.462229950	1.272889989	0.222286	0.361258	122
96.974	09:08:21.763	43.462229950	1.272889989	0.221905	0.361258	122
97.224	09:08:22.013	43.462229950	1.272889989	0.221905	0.361258	122
97.474	09:08:22.263	43.462229950	1.272889989	0.221905	0.361258	122
97.724	09:08:22.513	43.462229950	1.272889989	0.221905	0.361258	122
97.974	09:08:22.763	43.462229950	1.272889989	0.221714	0.361258	122
98.224	09:08:23.013	43.462229950	1.272889989	0.221714	0.361258	122
98.474	09:08:23.263	43.462229950	1.272889989	0.221714	0.361258	122
98.724	09:08:23.513	43.462229950	1.272889989	0.221714	0.361258	122
98.974	09:08:23.763	43.462229950	1.272889989	0.222286	0.361258	122
99.224	09:08:24.013	43.462229950	1.272889989	0.222286	0.361258	122
99.474	09:08:24.263	43.462229950	1.272889989	0.222286	0.361258	122
99.724	09:08:24.513	43.462229950	1.272889989	0.222286	0.361258	122
99.974	09:08:24.763	43.462229950	1.272889989	0.222095	0.361258	122
100.224	09:08:25.013	43.462229950	1.272889989	0.222095	0.361258	122
100.474	09:08:25.263	43.462229950	1.272889989	0.222095	0.361258	122
100.724	09:08:25.513	43.462229950	1.272889989	0.222095	0.361258	122
100.974	09:08:25.763	43.462229950	1.272889989	0.221714	0.361258	122
101.224	09:08:26.013	43.462229950	1.272889989	0.221714	0.361258	122
101.474	09:08:26.263	43.462229950	1.272889989	0.221714	0.361258	122
101.724	09:08:26.513	43.462229950	1.272889989	0.221714	0.361258	122
101.974	09:08:26.763	43.462229950	1.272889989	0.221905	0.361258	122
102.224	09:08:27.013	43.462229950	1.272889989	0.221905	0.361258	122
102.474	09:08:27.263	43.462229950	1.272889989	0.221905	0.361258	122
102.724	09:08:27.513	43.462229950	1.272889989	0.221905	0.372344	122
102.974	09:08:27.763	43.462229950	1.272889989	0.221714	0.372344	122
103.224	09:08:28.013	43.462229950	1.272889989	0.221714	0.372344	122
103.474	09:08:28.263	43.462229950	1.272889989	0.221714	0.372344	122
103.724	09:08:28.513	43.462229950	1.272889989	0.221714	0.372344	122
