Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
1524.474	09:35:55.884	43.462229950	1.272889989	0.255263	120
1524.724	09:35:56.134	43.462229950	1.272889989	0.255263	120
1524.974	09:35:56.384	43.462229950	1.272889989	0.255263	120
1525.224	09:35:56.634	43.462229950	1.272889989	0.255263	120
1525.474	09:35:56.884	43.462229950	1.272889989	0.255263	120
1525.724	09:35:57.134	43.462229950	1.272889989	0.255263	120
1525.974	09:35:57.384	43.462229950	1.272889989	0.255263	120
1526.224	09:35:57.634	43.462229950	1.272889989	0.255263	120
1526.474	09:35:57.884	43.462229950	1.272889989	0.255263	120
1526.724	09:35:58.134	43.462229950	1.272889989	0.255263	120
1526.974	09:35:58.384	43.462229950	1.272889989	0.255263	120
1527.224	09:35:58.634	43.462229950	1.272889989	0.255263	120
1527.474	09:35:58.884	43.462229950	1.272889989	0.255263	120
1527.724	09:35:59.134	43.462229950	1.272889989	0.255263	120
1527.974	09:35:59.384	43.462229950	1.272889989	0.255263	120
1528.224	09:35:59.634	43.462229950	1.272889989	0.255263	120
1528.474	09:35:59.884	43.462229950	1.272889989	0.255263	120
1528.724	09:36:0.134	43.462229950	1.272889989	0.255263	120
1528.974	09:36:0.384	43.462229950	1.272889989	0.255263	120
1529.224	09:36:0.634	43.462229950	1.272889989	0.255263	120
1529.474	09:36:0.884	43.462229950	1.272889989	0.255263	120
1529.724	09:36:1.134	43.462229950	1.272889989	0.255263	120
1529.974	09:36:1.384	43.462229950	1.272889989	0.255263	120
1530.224	09:36:1.634	43.462229950	1.272889989	0.255263	120
1530.474	09:36:1.884	43.462229950	1.272889989	0.255263	120
1530.724	09:36:2.134	43.462229950	1.272889989	0.255263	120
1530.974	09:36:2.384	43.462229950	1.272889989	0.255263	120
1531.224	09:36:2.634	43.462229950	1.272889989	0.255263	120
1531.474	09:36:2.884	43.462229950	1.272889989	0.255263	120
1531.724	09:36:3.134	43.462229950	1.272889989	0.255263	120
1531.974	09:36:3.384	43.462229950	1.272889989	0.255263	120
1532.224	09:36:3.634	43.462229950	1.272889989	0.255263	120
1532.474	09:36:3.884	43.462229950	1.272889989	0.255263	120
1532.724	09:36:4.134	43.462229950	1.272889989	0.255263	120
1532.974	09:36:4.384	43.462229950	1.272889989	0.255263	120
1533.224	09:36:4.634	43.462229950	1.272889989	0.255263	120
1533.474	09:36:4.884	43.462229950	1.272889989	0.255263	120
1533.724	09:36:5.134	43.462229950	1.272889989	0.255263	120
1533.974	09:36:5.384	43.462229950	1.272889989	0.255263	120
1534.224	09:36:5.634	43.462229950	1.272889989	0.255263	120
1534.474	09:36:5.884	43.462229950	1.272889989	0.255263	120
1534.724	09:36:6.134	43.462229950	1.272889989	0.255263	120
1534.974	09:36:6.384	43.462229950	1.272889989	0.255263	120
1535.224	09:36:6.634	43.462229950	1.272889989	0.255263	120
1535.474	09:36:6.884	43.462229950	1.272889989	0.255263	120
1535.724	09:36:7.134	43.462229950	1.272889989	0.255263	120
1535.974	09:36:7.384	43.462229950	1.272889989	0.255263	120
1536.224	09:36:7.634	43.462229950	1.272889989	0.255263	120
1536.474	09:36:7.884	43.462229950	1.272889989	0.255263	120
1536.724	09:36:8.134	43.462229950	1.272889989	0.255263	120
1536.974	09:36:8.384	43.462229950	1.272889989	0.255263	120
1537.224	09:36:8.634	43.462229950	1.272889989	0.255263	120
1537.474	09:36:8.884	43.462229950	1.272889989	0.255263	120
1537.724	09:36:9.134	43.462229950	1.272889989	0.255263	120
1537.974	09:36:9.384	43.462229950	1.272889989	0.255263	120
1538.224	09:36:9.634	43.462229950	1.272889989	0.255263	120
1538.474	09:36:9.884	43.462229950	1.272889989	0.255263	120
1538.724	09:36:10.134	43.462229950	1.272889989	0.255263	120
1538.974	09:36:10.384	43.462229950	1.272889989	0.255263	120
1539.224	09:36:10.634	43.462229950	1.272889989	0.255263	120
1539.474	09:36:10.884	43.462229950	1.272889989	0.255263	120
1539.724	09:36:11.134	43.462229950	1.272889989	0.255263	120
1539.974	09:36:11.384	43.462229950	1.272889989	0.255263	120
1540.224	09:36:11.634	43.462229950	1.272889989	0.255263	120
1540.474	09:36:11.884	43.462229950	1.272889989	0.255263	120
1540.724	09:36:12.134	43.462229950	1.272889989	0.255263	120
1540.974	09:36:12.384	43.462229950	1.272889989	0.255263	120
1541.224	09:36:12.634	43.462229950	1.272889989	0.255263	120
1541.474	09:36:12.884	43.462229950	1.272889989	0.255263	120
1541.724	09:36:13.134	43.462229950	1.272889989	0.255263	120
1541.974	09:36:13.384	43.462229950	1.272889989	0.255263	120
1542.224	09:36:13.634	43.462229950	1.272889989	0.255263	120
1542.474	09:36:13.884	43.462229950	1.272889989	0.255263	120
1542.724	09:36:14.134	43.462229950	1.272889989	0.255263	120
1542.974	09:36:14.384	43.462229950	1.272889989	0.255263	120
1543.224	09:36:14.634	43.462229950	1.272889989	0.255263	120
1543.474	09:36:14.884	43.462229950	1.272889989	0.255263	120
1543.724	09:36:15.134	43.462229950	1.272889989	0.255263	120
1543.974	09:36:15.384	43.462229950	1.272889989	0.255263	120
1544.224	09:36:15.634	43.462229950	1.272889989	0.255263	120
1544.474	09:36:15.884	43.462229950	1.272889989	0.255263	120
1544.724	09:36:16.134	43.462229950	1.272889989	0.255263	120
1544.974	09:36:16.384	43.462229950	1.272889989	0.255263	120
1545.224	09:36:16.634	43.462229950	1.272889989	0.255263	120
1545.474	09:36:16.884	43.462229950	1.272889989	0.255263	120
1545.724	09:36:17.134	43.462229950	1.272889989	0.255263	120
1545.974	09:36:17.384	43.462229950	1.272889989	0.255263	120
1546.224	09:36:17.634	43.462229950	1.272889989	0.255263	120
1546.474	09:36:17.884	43.462229950	1.272889989	0.255263	120
1546.724	09:36:18.134	43.462229950	1.272889989	0.255263	120
1546.974	09:36:18.384	43.462229950	1.272889989	0.255263	120
1547.224	09:36:18.634	43.462229950	1.272889989	0.255263	120
1547.474	09:36:18.884	43.462229950	1.272889989	0.255263	120
1547.724	09:36:19.134	43.462229950	1.272889989	0.255263	120
1547.974	09:36:19.384	43.462229950	1.272889989	0.255263	120
1548.224	09:36:19.634	43.462229950	1.272889989	0.255263	120
1548.474	09:36:19.884	43.462229950	1.272889989	0.255263	120
1548.724	09:36:20.134	43.462229950	1.272889989	0.255263	120
1548.974	09:36:20.384	43.462229950	1.272889989	0.255263	120
1549.224	09:36:20.634	43.462229950	1.272889989	0.255263	120
1549.474	09:36:20.884	43.462229950	1.272889989	0.255263	120
1549.724	09:36:21.134	43.462229950	1.272889989	0.255263	120
1549.974	09:36:21.384	43.462229950	1.272889989	0.255263	120
1550.224	09:36:21.634	43.462229950	1.272889989	0.255263	120
1550.474	09:36:21.884	43.462229950	1.272889989	0.255263	120
1550.724	09:36:22.134	43.462229950	1.272889989	0.255263	120
1550.974	09:36:22.384	43.462229950	1.272889989	0.255263	120
1551.224	09:36:22.634	43.462229950	1.272889989	0.255263	120
1551.474	09:36:22.884	43.462229950	1.272889989	0.255263	120
1551.724	09:36:23.134	43.462229950	1.272889989	0.255263	120
1551.974	09:36:23.384	43.462229950	1.272889989	0.255263	120
1552.224	09:36:23.634	43.462229950	1.272889989	0.255263	120
1552.474	09:36:23.884	43.462229950	1.272889989	0.255263	120
1552.724	09:36:24.134	43.462229950	1.272889989	0.255263	120
1552.974	09:36:24.384	43.462229950	1.272889989	0.255263	120
1553.224	09:36:24.634	43.462229950	1.272889989	0.255263	120
1553.474	09:36:24.884	43.462229950	1.272889989	0.255263	120
1553.724	09:36:25.134	43.462229950	1.272889989	0.255263	120
1553.974	09:36:25.384	43.462229950	1.272889989	0.255263	120
1554.224	09:36:25.634	43.462229950	1.272889989	0.255263	120
1554.474	09:36:25.884	43.462229950	1.272889989	0.255263	120
1554.724	09:36:26.134	43.462229950	1.272889989	0.255263	120
1554.974	09:36:26.384	43.462229950	1.272889989	0.255263	120
1555.224	09:36:26.634	43.462229950	1.272889989	0.255263	120
1555.474	09:36:26.884	43.462229950	1.272889989	0.255263	120
1555.724	09:36:27.134	43.462229950	1.272889989	0.255263	120
1555.974	09:36:27.384	43.462229950	1.272889989	0.255263	120
1556.224	09:36:27.634	43.462229950	1.272889989	0.255263	120
1556.474	09:36:27.884	43.462229950	1.272889989	0.255263	120
1556.724	09:36:28.134	43.462229950	1.272889989	0.255263	120
1556.974	09:36:28.384	43.462229950	1.272889989	0.255263	120
1557.224	09:36:28.634	43.462229950	1.272889989	0.255263	120
1557.474	09:36:28.884	43.462229950	1.272889989	0.255263	120
1557.724	09:36:29.134	43.462229950	1.272889989	0.255263	120
1557.974	09:36:29.384	43.462229950	1.272889989	0.255263	120
1558.224	09:36:29.634	43.462229950	1.272889989	0.255263	120
1558.474	09:36:29.884	43.462229950	1.272889989	0.255263	120
1558.724	09:36:30.134	43.462229950	1.272889989	0.255263	120
1558.974	09:36:30.384	43.462229950	1.272889989	0.255263	120
1559.224	09:36:30.634	43.462229950	1.272889989	0.255263	120
1559.474	09:36:30.884	43.462229950	1.272889989	0.255263	120
1559.724	09:36:31.134	43.462229950	1.272889989	0.255263	120
1559.974	09:36:31.384	43.462229950	1.272889989	0.255263	120
1560.224	09:36:31.634	43.462229950	1.272889989	0.255263	120
1560.474	09:36:31.884	43.462229950	1.272889989	0.255263	120
1560.724	09:36:32.134	43.462229950	1.272889989	0.255263	120
1560.974	09:36:32.384	43.462229950	1.272889989	0.255263	120
1561.224	09:36:32.634	43.462229950	1.272889989	0.255263	120
1561.474	09:36:32.884	43.462229950	1.272889989	0.255263	120
1561.724	09:36:33.134	43.462229950	1.272889989	0.255263	120
1561.974	09:36:33.384	43.462229950	1.272889989	0.255263	120
1562.224	09:36:33.634	43.462229950	1.272889989	0.255263	120
1562.474	09:36:33.884	43.462229950	1.272889989	0.255263	120
1562.724	09:36:34.134	43.462229950	1.272889989	0.255263	120
1562.974	09:36:34.384	43.462229950	1.272889989	0.255263	120
1563.224	09:36:34.634	43.462229950	1.272889989	0.255263	120
1563.474	09:36:34.884	43.462229950	1.272889989	0.255263	120
1563.724	09:36:35.134	43.462229950	1.272889989	0.255263	120
1563.974	09:36:35.384	43.462229950	1.272889989	0.255263	120
1564.224	09:36:35.634	43.462229950	1.272889989	0.255263	120
1564.474	09:36:35.884	43.462229950	1.272889989	0.255263	120
1564.724	09:36:36.134	43.462229950	1.272889989	0.255263	120
1564.974	09:36:36.384	43.462229950	1.272889989	0.255263	120
1565.224	09:36:36.634	43.462229950	1.272889989	0.255263	120
1565.474	09:36:36.884	43.462229950	1.272889989	0.255263	120
1565.724	09:36:37.134	43.462229950	1.272889989	0.255263	120
1565.974	09:36:37.384	43.462229950	1.272889989	0.255263	120
1566.224	09:36:37.634	43.462229950	1.272889989	0.255263	120
1566.474	09:36:37.884	43.462229950	1.272889989	0.255263	120
1566.724	09:36:38.134	43.462229950	1.272889989	0.255263	120
1566.974	09:36:38.384	43.462229950	1.272889989	0.255263	120
1567.224	09:36:38.634	43.462229950	1.272889989	0.255263	120
1567.474	09:36:38.884	43.462229950	1.272889989	0.255263	120
1567.724	09:36:39.134	43.462229950	1.272889989	0.255263	120
1567.974	09:36:39.384	43.462229950	1.272889989	0.255263	120
1568.224	09:36:39.634	43.462229950	1.272889989	0.255263	120
1568.474	09:36:39.884	43.462229950	1.272889989	0.255263	120
1568.724	09:36:40.134	43.462229950	1.272889989	0.255263	120
1568.974	09:36:40.384	43.462229950	1.272889989	0.255263	120
1569.224	09:36:40.634	43.462229950	1.272889989	0.255263	120
1569.474	09:36:40.884	43.462229950	1.272889989	0.255263	120
1569.724	09:36:41.134	43.462229950	1.272889989	0.255263	120
1569.974	09:36:41.384	43.462229950	1.272889989	0.255263	120
1570.224	09:36:41.634	43.462229950	1.272889989	0.255263	120
1570.474	09:36:41.884	43.462229950	1.272889989	0.255263	120
1570.724	09:36:42.134	43.462229950	1.272889989	0.255263	120
1570.974	09:36:42.384	43.462229950	1.272889989	0.255263	120
1571.224	09:36:42.634	43.462229950	1.272889989	0.255263	120
1571.474	09:36:42.884	43.462229950	1.272889989	0.255263	120
1571.724	09:36:43.134	43.462229950	1.272889989	0.255263	120
1571.974	09:36:43.384	43.462229950	1.272889989	0.255263	120
1572.224	09:36:43.634	43.462229950	1.272889989	0.255263	120
1572.474	09:36:43.884	43.462229950	1.272889989	0.255263	120
1572.724	09:36:44.134	43.462229950	1.272889989	0.255263	120
1572.974	09:36:44.384	43.462229950	1.272889989	0.255263	120
1573.224	09:36:44.634	43.462229950	1.272889989	0.255263	120
1573.474	09:36:44.884	43.462229950	1.272889989	0.255263	120
1573.724	09:36:45.134	43.462229950	1.272889989	0.255263	120
1573.974	09:36:45.384	43.462229950	1.272889989	0.255263	120
1574.224	09:36:45.634	43.462229950	1.272889989	0.255263	120
1574.474	09:36:45.884	43.462229950	1.272889989	0.255263	120
1574.724	09:36:46.134	43.462229950	1.272889989	0.255263	120
1574.974	09:36:46.384	43.462229950	1.272889989	0.255263	120
1575.224	09:36:46.634	43.462229950	1.272889989	0.255263	120
1575.474	09:36:46.884	43.462229950	1.272889989	0.255263	120
1575.724	09:36:47.134	43.462229950	1.272889989	0.255263	120
1575.974	09:36:47.384	43.462229950	1.272889989	0.255263	120
1576.224	09:36:47.634	43.462229950	1.272889989	0.255263	120
1576.474	09:36:47.884	43.462229950	1.272889989	0.255263	120
1576.724	09:36:48.134	43.462229950	1.272889989	0.255263	120
1576.974	09:36:48.384	43.462229950	1.272889989	0.255263	120
1577.224	09:36:48.634	43.462229950	1.272889989	0.255263	120
1577.474	09:36:48.884	43.462229950	1.272889989	0.255263	120
1577.724	09:36:49.134	43.462229950	1.272889989	0.255263	120
1577.974	09:36:49.384	43.462229950	1.272889989	0.255263	120
1578.224	09:36:49.634	43.462229950	1.272889989	0.255263	120
1578.474	09:36:49.884	43.462229950	1.272889989	0.255263	120
1578.724	09:36:50.134	43.462229950	1.272889989	0.255263	120
1578.974	09:36:50.384	43.462229950	1.272889989	0.255263	120
1579.224	09:36:50.634	43.462229950	1.272889989	0.255263	120
1579.474	09:36:50.884	43.462229950	1.272889989	0.255263	120
1579.724	09:36:51.134	43.462229950	1.272889989	0.255263	120
1579.974	09:36:51.384	43.462229950	1.272889989	0.255263	120
1580.224	09:36:51.634	43.462229950	1.272889989	0.255263	120
1580.474	09:36:51.884	43.462229950	1.272889989	0.255263	120
1580.724	09:36:52.134	43.462229950	1.272889989	0.255263	120
1580.974	09:36:52.384	43.462229950	1.272889989	0.255263	120
1581.224	09:36:52.634	43.462229950	1.272889989	0.255263	120
1581.474	09:36:52.884	43.462229950	1.272889989	0.255263	120
1581.724	09:36:53.134	43.462229950	1.272889989	0.255263	120
1581.974	09:36:53.384	43.462229950	1.272889989	0.255263	120
1582.224	09:36:53.634	43.462229950	1.272889989	0.255263	120
1582.474	09:36:53.884	43.462229950	1.272889989	0.255263	120
1582.724	09:36:54.134	43.462229950	1.272889989	0.255263	120
1582.974	09:36:54.384	43.462229950	1.272889989	0.255263	120
1583.224	09:36:54.634	43.462229950	1.272889989	0.255263	120
1583.474	09:36:54.884	43.462229950	1.272889989	0.255263	120
1583.724	09:36:55.134	43.462229950	1.272889989	0.255263	120
1583.974	09:36:55.384	43.462229950	1.272889989	0.255263	120
1584.224	09:36:55.634	43.462229950	1.272889989	0.255263	119
1584.474	09:36:55.884	43.462229950	1.272889989	0.255263	119
1584.724	09:36:56.134	43.462229950	1.272889989	0.255263	119
1584.974	09:36:56.384	43.462229950	1.272889989	0.255263	119
1585.224	09:36:56.634	43.462229950	1.272889989	0.255263	119
1585.474	09:36:56.884	43.462229950	1.272889989	0.255263	119
1585.724	09:36:57.134	43.462229950	1.272889989	0.255263	119
1585.974	09:36:57.384	43.462229950	1.272889989	0.255263	119
1586.224	09:36:57.634	43.462229950	1.272889989	0.255263	119
1586.474	09:36:57.884	43.462229950	1.272889989	0.255263	119
1586.724	09:36:58.134	43.462229950	1.272889989	0.255263	119
1586.974	09:36:58.384	43.462229950	1.272889989	0.255263	119
1587.224	09:36:58.634	43.462229950	1.272889989	0.257895	119
1587.474	09:36:58.884	43.462229950	1.272889989	0.257895	119
1587.724	09:36:59.134	43.462229950	1.272889989	0.257895	119
1587.974	09:36:59.384	43.462229950	1.272889989	0.257895	119
1588.224	09:36:59.634	43.462229950	1.272889989	0.257895	119
1588.474	09:36:59.884	43.462229950	1.272889989	0.257895	119
1588.724	09:37:0.134	43.462229950	1.272889989	0.257895	119
1588.974	09:37:0.384	43.462229950	1.272889989	0.257895	119
1589.224	09:37:0.634	43.462229950	1.272889989	0.257895	119
1589.474	09:37:0.884	43.462229950	1.272889989	0.257895	119
1589.724	09:37:1.134	43.462229950	1.272889989	0.257895	119
1589.974	09:37:1.384	43.462229950	1.272889989	0.257895	119
1590.224	09:37:1.634	43.462229950	1.272889989	0.257895	119
1590.474	09:37:1.884	43.462229950	1.272889989	0.257895	119
1590.724	09:37:2.134	43.462229950	1.272889989	0.257895	119
1590.974	09:37:2.384	43.462229950	1.272889989	0.257895	119
1591.224	09:37:2.634	43.462229950	1.272889989	0.257895	119
1591.474	09:37:2.884	43.462229950	1.272889989	0.257895	119
1591.724	09:37:3.134	43.462229950	1.272889989	0.257895	119
1591.974	09:37:3.384	43.462229950	1.272889989	0.257895	119
1592.224	09:37:3.634	43.462229950	1.272889989	0.257895	119
1592.474	09:37:3.884	43.462229950	1.272889989	0.257895	119
1592.724	09:37:4.134	43.462229950	1.272889989	0.257895	119
1592.974	09:37:4.384	43.462229950	1.272889989	0.257895	119
1593.224	09:37:4.634	43.462229950	1.272889989	0.257895	119
1593.474	09:37:4.884	43.462229950	1.272889989	0.257895	119
1593.724	09:37:5.134	43.462229950	1.272889989	0.257895	119
1593.974	09:37:5.384	43.462229950	1.272889989	0.257895	119
1594.224	09:37:5.634	43.462229950	1.272889989	0.257895	119
1594.474	09:37:5.884	43.462229950	1.272889989	0.257895	119
1594.724	09:37:6.134	43.462229950	1.272889989	0.257895	119
1594.974	09:37:6.384	43.462229950	1.272889989	0.257895	119
1595.224	09:37:6.634	43.462229950	1.272889989	0.257895	119
1595.474	09:37:6.884	43.462229950	1.272889989	0.257895	119
1595.724	09:37:7.134	43.462229950	1.272889989	0.257895	119
1595.974	09:37:7.384	43.462229950	1.272889989	0.257895	119
1596.224	09:37:7.634	43.462229950	1.272889989	0.257895	119
1596.474	09:37:7.884	43.462229950	1.272889989	0.257895	119
1596.724	09:37:8.134	43.462229950	1.272889989	0.257895	119
1596.974	09:37:8.384	43.462229950	1.272889989	0.257895	119
1597.224	09:37:8.634	43.462229950	1.272889989	0.257895	119
1597.474	09:37:8.884	43.462229950	1.272889989	0.257895	119
1597.724	09:37:9.134	43.462229950	1.272889989	0.257895	119
1597.974	09:37:9.384	43.462229950	1.272889989	0.257895	119
1598.224	09:37:9.634	43.462229950	1.272889989	0.257895	119
1598.474	09:37:9.884	43.462229950	1.272889989	0.257895	119
1598.724	09:37:10.134	43.462229950	1.272889989	0.257895	119
1598.974	09:37:10.384	43.462229950	1.272889989	0.257895	119
1599.224	09:37:10.634	43.462229950	1.272889989	0.257895	119
1599.474	09:37:10.884	43.462229950	1.272889989	0.257895	119
1599.724	09:37:11.134	43.462229950	1.272889989	0.257895	119
1599.974	09:37:11.384	43.462229950	1.272889989	0.257895	119
1600.224	09:37:11.634	43.462229950	1.272889989	0.257895	119
1600.474	09:37:11.884	43.462229950	1.272889989	0.257895	119
1600.724	09:37:12.134	43.462229950	1.272889989	0.257895	119
1600.974	09:37:12.384	43.462229950	1.272889989	0.257895	119
1601.224	09:37:12.634	43.462229950	1.272889989	0.257895	119
1601.474	09:37:12.884	43.462229950	1.272889989	0.257895	119
1601.724	09:37:13.134	43.462229950	1.272889989	0.257895	119
1601.974	09:37:13.384	43.462229950	1.272889989	0.257895	119
1602.224	09:37:13.634	43.462229950	1.272889989	0.257895	119
1602.474	09:37:13.884	43.462229950	1.272889989	0.257895	119
1602.724	09:37:14.134	43.462229950	1.272889989	0.257895	119
1602.974	09:37:14.384	43.462229950	1.272889989	0.257895	119
1603.224	09:37:14.634	43.462229950	1.272889989	0.257895	119
1603.474	09:37:14.884	43.462229950	1.272889989	0.257895	119
1603.724	09:37:15.134	43.462229950	1.272889989	0.257895	119
1603.974	09:37:15.384	43.462229950	1.272889989	0.257895	119
1604.224	09:37:15.634	43.462229950	1.272889989	0.257895	119
1604.474	09:37:15.884	43.462229950	1.272889989	0.257895	119
1604.724	09:37:16.134	43.462229950	1.272889989	0.257895	119
1604.974	09:37:16.384	43.462229950	1.272889989	0.257895	119
1605.224	09:37:16.634	43.462229950	1.272889989	0.257895	119
1605.474	09:37:16.884	43.462229950	1.272889989	0.257895	119
1605.724	09:37:17.134	43.462229950	1.272889989	0.257895	119
1605.974	09:37:17.384	43.462229950	1.272889989	0.257895	119
1606.224	09:37:17.634	43.462229950	1.272889989	0.257895	119
1606.474	09:37:17.884	43.462229950	1.272889989	0.257895	119
1606.724	09:37:18.134	43.462229950	1.272889989	0.257895	119
1606.974	09:37:18.384	43.462229950	1.272889989	0.257895	119
1607.224	09:37:18.634	43.462229950	1.272889989	0.257895	119
1607.474	09:37:18.884	43.462229950	1.272889989	0.257895	119
1607.724	09:37:19.134	43.462229950	1.272889989	0.257895	119
1607.974	09:37:19.384	43.462229950	1.272889989	0.257895	119
1608.224	09:37:19.634	43.462229950	1.272889989	0.257895	119
1608.474	09:37:19.884	43.462229950	1.272889989	0.257895	119
1608.724	09:37:20.134	43.462229950	1.272889989	0.257895	119
1608.974	09:37:20.384	43.462229950	1.272889989	0.257895	119
1609.224	09:37:20.634	43.462229950	1.272889989	0.257895	119
1609.474	09:37:20.884	43.462229950	1.272889989	0.257895	119
1609.724	09:37:21.134	43.462229950	1.272889989	0.257895	119
1609.974	09:37:21.384	43.462229950	1.272889989	0.257895	119
1610.224	09:37:21.634	43.462229950	1.272889989	0.257895	119
1610.474	09:37:21.884	43.462229950	1.272889989	0.257895	119
1610.724	09:37:22.134	43.462229950	1.272889989	0.257895	119
1610.974	09:37:22.384	43.462229950	1.272889989	0.257895	119
1611.224	09:37:22.634	43.462229950	1.272889989	0.257895	119
1611.474	09:37:22.884	43.462229950	1.272889989	0.257895	119
1611.724	09:37:23.134	43.462229950	1.272889989	0.257895	119
1611.974	09:37:23.384	43.462229950	1.272889989	0.257895	119
1612.224	09:37:23.634	43.462229950	1.272889989	0.257895	119
1612.474	09:37:23.884	43.462229950	1.272889989	0.257895	119
1612.724	09:37:24.134	43.462229950	1.272889989	0.257895	119
1612.974	09:37:24.384	43.462229950	1.272889989	0.257895	119
1613.224	09:37:24.634	43.462229950	1.272889989	0.257895	119
1613.474	09:37:24.884	43.462229950	1.272889989	0.257895	119
1613.724	09:37:25.134	43.462229950	1.272889989	0.257895	119
1613.974	09:37:25.384	43.462229950	1.272889989	0.257895	119
1614.224	09:37:25.634	43.462229950	1.272889989	0.257895	119
1614.474	09:37:25.884	43.462229950	1.272889989	0.257895	119
1614.724	09:37:26.134	43.462229950	1.272889989	0.257895	119
1614.974	09:37:26.384	43.462229950	1.272889989	0.257895	119
1615.224	09:37:26.634	43.462229950	1.272889989	0.257895	119
1615.474	09:37:26.884	43.462229950	1.272889989	0.257895	119
1615.724	09:37:27.134	43.462229950	1.272889989	0.257895	119
1615.974	09:37:27.384	43.462229950	1.272889989	0.257895	119
1616.224	09:37:27.634	43.462229950	1.272889989	0.257895	119
1616.474	09:37:27.884	43.462229950	1.272889989	0.257895	119
1616.724	09:37:28.134	43.462229950	1.272889989	0.257895	119
1616.974	09:37:28.384	43.462229950	1.272889989	0.257895	119
1617.224	09:37:28.634	43.462229950	1.272889989	0.257895	119
1617.474	09:37:28.884	43.462229950	1.272889989	0.257895	119
1617.724	09:37:29.134	43.462229950	1.272889989	0.257895	119
1617.974	09:37:29.384	43.462229950	1.272889989	0.257895	119
1618.224	09:37:29.634	43.462229950	1.272889989	0.257895	119
1618.474	09:37:29.884	43.462229950	1.272889989	0.257895	119
1618.724	09:37:30.134	43.462229950	1.272889989	0.257895	119
1618.974	09:37:30.384	43.462229950	1.272889989	0.257895	119
1619.224	09:37:30.634	43.462229950	1.272889989	0.257895	119
1619.474	09:37:30.884	43.462229950	1.272889989	0.257895	119
1619.724	09:37:31.134	43.462229950	1.272889989	0.257895	119
1619.974	09:37:31.384	43.462229950	1.272889989	0.257895	119
1620.224	09:37:31.634	43.462229950	1.272889989	0.257895	119
1620.474	09:37:31.884	43.462229950	1.272889989	0.257895	119
1620.724	09:37:32.134	43.462229950	1.272889989	0.257895	119
1620.974	09:37:32.384	43.462229950	1.272889989	0.257895	119
1621.224	09:37:32.634	43.462229950	1.272889989	0.257895	119
1621.474	09:37:32.884	43.462229950	1.272889989	0.257895	119
1621.724	09:37:33.134	43.462229950	1.272889989	0.257895	119
1621.974	09:37:33.384	43.462229950	1.272889989	0.257895	119
1622.224	09:37:33.634	43.462229950	1.272889989	0.257895	119
1622.474	09:37:33.884	43.462229950	1.272889989	0.257895	119
1622.724	09:37:34.134	43.462229950	1.272889989	0.257895	119
1622.974	09:37:34.384	43.462229950	1.272889989	0.257895	119
1623.224	09:37:34.634	43.462229950	1.272889989	0.257895	119
1623.474	09:37:34.884	43.462229950	1.272889989	0.257895	119
1623.724	09:37:35.134	43.462229950	1.272889989	0.257895	119
1623.974	09:37:35.384	43.462229950	1.272889989	0.257895	119
1624.224	09:37:35.634	43.462229950	1.272889989	0.257895	119
1624.474	09:37:35.884	43.462229950	1.272889989	0.257895	119
1624.724	09:37:36.134	43.462229950	1.272889989	0.257895	119
1624.974	09:37:36.384	43.462229950	1.272889989	0.257895	119
1625.224	09:37:36.634	43.462229950	1.272889989	0.257895	119
1625.474	09:37:36.884	43.462229950	1.272889989	0.257895	119
1625.724	09:37:37.134	43.462229950	1.272889989	0.257895	119
1625.974	09:37:37.384	43.462229950	1.272889989	0.257895	119
1626.224	09:37:37.634	43.462229950	1.272889989	0.257895	119
1626.474	09:37:37.884	43.462229950	1.272889989	0.257895	119
1626.724	09:37:38.134	43.462229950	1.272889989	0.257895	119
1626.974	09:37:38.384	43.462229950	1.272889989	0.257895	116
1627.224	09:37:38.634	43.462229950	1.272889989	0.257895	116
1627.474	09:37:38.884	43.462229950	1.272889989	0.257895	116
1627.724	09:37:39.134	43.462229950	1.272889989	0.257895	116
1627.974	09:37:39.384	43.462229950	1.272889989	0.257895	116
1628.224	09:37:39.634	43.462229950	1.272889989	0.257895	116
1628.474	09:37:39.884	43.462229950	1.272889989	0.257895	116
1628.724	09:37:40.134	43.462229950	1.272889989	0.257895	116
1628.974	09:37:40.384	43.462229950	1.272889989	0.257895	116
1629.224	09:37:40.634	43.462229950	1.272889989	0.257895	116
1629.474	09:37:40.884	43.462229950	1.272889989	0.257895	116
1629.724	09:37:41.134	43.462229950	1.272889989	0.257895	116
1629.974	09:37:41.384	43.462229950	1.272889989	0.30791	116
1630.224	09:37:41.634	43.462229950	1.272889989	0.30791	116
1630.474	09:37:41.884	43.462229950	1.272889989	0.30791	116
1630.724	09:37:42.134	43.462229950	1.272889989	0.30791	116
1630.974	09:37:42.384	43.462229950	1.272889989	0.30791	116
1631.224	09:37:42.634	43.462229950	1.272889989	0.30791	116
1631.474	09:37:42.884	43.462229950	1.272889989	0.30791	116
1631.724	09:37:43.134	43.462229950	1.272889989	0.30791	116
1631.974	09:37:43.384	43.462229950	1.272889989	0.30791	116
1632.224	09:37:43.634	43.462229950	1.272889989	0.30791	116
1632.474	09:37:43.884	43.462229950	1.272889989	0.30791	116
1632.724	09:37:44.134	43.462229950	1.272889989	0.30791	116
1632.974	09:37:44.384	43.462229950	1.272889989	0.30791	116
